자격구분코드,자격구분명,계열명,종목명,상세분야,언어,버전,급수,공통유무
W,일학습병행자격,L3,서비스·경험디자인,,,ver2.0,,
W,일학습병행자격,L5,서비스·경험디자인,,,ver2.0,,
W,일학습병행자격,L3,실내디자인,,,ver2.0,,
W,일학습병행자격,L5,실내디자인,,,ver2.0,,
W,일학습병행자격,L3,음악제작,,,ver2.0,,
W,일학습병행자격,L5,게임그래픽,,,ver2.0,,
W,일학습병행자격,L5,영화제작,,,ver2.0,,
W,일학습병행자격,L5,방송제작,,,ver2.0,,
W,일학습병행자격,L5,광고제작,,,ver2.0,,
W,일학습병행자격,L3,애니메이션제작,,,ver2.0,,
W,일학습병행자격,L5,게임프로그래밍,,,ver2.0,,
W,일학습병행자격,L3,캐릭터제작,,,ver2.0,,
W,일학습병행자격,L3,만화제작,,,ver2.0,,
W,일학습병행자격,L4,스마트앱디자인설계,,,ver2.0,,
W,일학습병행자격,L3,종자유통,,,ver2.0,,
W,일학습병행자격,L3,이용,Barber,,ver1.0,,
W,일학습병행자격,L3,한식조리,,,ver1.0,,
W,일학습병행자격,L3,절삭가공,선반,,ver1.0,,
W,일학습병행자격,L3,석유화학제품제조,기능성고분자,,ver1.0,,
W,일학습병행자격,L3,정밀화학제품제조,화장품,,ver1.0,,
W,일학습병행자격,L3,수산식품가공,건품,,ver1.0,,
W,일학습병행자격,L3,광산·조사탐사,,,ver1.0,,
W,일학습병행자격,L3,수산양식,,,ver1.0,,
W,일학습병행자격,L4,의료기관행정관리,,,ver1.0,,
W,일학습병행자격,L4,기계장치조립,,,ver1.0,,
W,일학습병행자격,L4,유리재료제조,,,ver1.0,,
W,일학습병행자격,L4,정수장운영관리,,,ver1.0,,
W,일학습병행자격,L4,환경시설관리,,,ver1.0,,
W,일학습병행자격,L5,보험영업·계약관리,,,ver1.0,,
W,일학습병행자격,L5,위험물안전관리,,,ver1.0,,
W,일학습병행자격,L5,광고제작,,,ver1.0,,
W,일학습병행자격,L5,판매관리,매장판매,,ver1.0,,
W,일학습병행자격,L5,판매관리,전자상거래,,ver1.0,,
W,일학습병행자격,L5,여행상품기획,,,ver1.0,,
W,일학습병행자격,L5,해양환경영향평가관리,,,ver1.0,,
W,일학습병행자격,L5,플라스틱제품제조,컴파운딩,,ver1.0,,
W,일학습병행자격,L5,송배전설비시공,,,ver1.0,,
W,일학습병행자격,L5,전기철도시공,,,ver1.0,,
W,일학습병행자격,L5,무선통신설계,,,ver1.0,,
W,일학습병행자격,L5,산업안전관리,,,ver1.0,,
W,일학습병행자격,L5,해양에너지생산기술,,,ver1.0,,
W,일학습병행자격,L3,기계요소설계,,,22V2,,
W,일학습병행자격,L2,기계요소조립,,,22V2,,
W,일학습병행자격,L3,기계장치제어,,,22V2,,
W,일학습병행자격,L3,기계장치조립,,,22V2,,
W,일학습병행자격,L5,기계제어설계,,,22V2,,
W,일학습병행자격,L4,기계품질경영,,,22V2,,
W,일학습병행자격,L5,기계품질경영,,,22V2,,
W,일학습병행자격,L5,기후대기관리,,,22V2,,
W,일학습병행자격,L2,김치류제조가공,,,22V2,,
W,일학습병행자격,L4,디스플레이개발,,,22V2,,
W,일학습병행자격,L3,디지털디자인,,,22V2,,
W,일학습병행자격,L6,디지털디자인디렉터,,,22V2,,
W,일학습병행자격,L3,마케팅·커뮤니케이션,,,22V2,,
W,일학습병행자격,L5,마케팅전략기획,,,22V2,,
W,일학습병행자격,L2,면류제조,,,22V2,,
W,일학습병행자격,L5,문화예술경영,,,22V2,,
W,일학습병행자격,L2,밀링가공,,,22V2,,
W,일학습병행자격,L3,바이오의약품제조,,,22V2,,
W,일학습병행자격,L5,바이오의약품제조,,,22V2,,
W,일학습병행자격,L3,바이오화학제품제조,,,22V2,,
W,일학습병행자격,L5,바이오화학제품제조,,,22V2,,
W,일학습병행자격,L3,반도체장비조립,,,22V2,,
W,일학습병행자격,L3,반도체제조운영,,,22V2,,
W,일학습병행자격,L3,보안경비,,,22V2,,
W,일학습병행자격,L3,사출금형제작,,,22V2,,
W,일학습병행자격,L3,사회복지서비스,,,22V2,,
W,일학습병행자격,L5,사회복지서비스,,,22V2,,
W,일학습병행자격,L4,산업물류,,,22V2,,
W,일학습병행자격,L3,산업환경전기·계측제어설비,,,22V2,,
W,일학습병행자격,L5,산업환경전기·계측제어설비,,,22V2,,
W,일학습병행자격,L4,크루즈운영관리,,,ver1.0,,
W,일학습병행자격,L3,여행안내,,,ver1.0,,
W,일학습병행자격,L3,카지노운영관리,,,ver1.0,,
W,일학습병행자격,L3,호텔식음료,서비스사,,ver1.0,,
W,일학습병행자격,L3,바리스타,,,ver1.0,,
W,일학습병행자격,L5,조경,,,ver1.0,,
W,일학습병행자격,L5,해양플랜트설치·운용관리,,,ver1.0,,
W,일학습병행자격,L3,산업환경기계설비,,,ver1.0,,
W,일학습병행자격,L3,토목사업관리,,,ver1.0,,
W,일학습병행자격,L2,건설기계정비,,,ver1.0,,
W,일학습병행자격,L2,도로장비조종,,,ver1.0,,
W,일학습병행자격,L2,준설선조종,,,ver1.0,,
W,일학습병행자격,L2,측량·지리정보개발,,,ver1.0,,
W,일학습병행자격,L5,기계품질경영,,,ver1.0,,
W,일학습병행자격,L5,철도차량유지보수,,,ver1.0,,
W,일학습병행자격,L4,기계생산관리,,,ver1.0,,
W,일학습병행자격,L4,생산기계설치·정비,,,ver1.0,,
W,일학습병행자격,L4,자동차정비,,,ver1.0,,
W,일학습병행자격,L4,CNC절삭가공,선반,,ver1.0,,
W,일학습병행자격,L3,선박선체설계,,,ver1.0,,
W,일학습병행자격,L3,절삭가공,연삭,,ver1.0,,
W,일학습병행자격,L3,항공기엔진정비,,,ver1.0,,
W,일학습병행자격,L2,기계요소조립,,,ver1.0,,
W,일학습병행자격,L2,전산응용기계설계,,,ver1.0,,
W,일학습병행자격,L4,선재가공,,,ver1.0,,
W,일학습병행자격,L4,일반세라믹제조,,,ver1.0,,
W,일학습병행자격,L2,금속도장,,,ver1.0,,
W,일학습병행자격,L2,수동용접,CO2,,ver1.0,,
W,일학습병행자격,L5,바이오화학제품제조,,,ver1.0,,
W,일학습병행자격,L5,석유화학제품제조,석유,,ver1.0,,
W,일학습병행자격,L4,수동용접,가스텅스텐아크,,ver1.0,,
W,일학습병행자격,L3,전기기기제작,,,ver1.0,,
W,일학습병행자격,L5,금융자산관리,증권,,ver1.0,,
W,일학습병행자격,L3,원사생산관리,방적_혼타면,,ver1.0,,
W,일학습병행자격,L3,판매관리,매장판매,,ver1.0,,
W,일학습병행자격,L4,철도운전,,,ver2.0,,
W,일학습병행자격,L5,철도관제,,,ver2.0,,
W,일학습병행자격,L5,열차운용DIA관리,,,ver2.0,,
W,일학습병행자격,L4,패션디자인,,,ver2.0,,
W,일학습병행자격,L3,패턴메이킹,,,ver2.0,,
W,일학습병행자격,L3,비주얼머천다이징,,,ver2.0,,
W,일학습병행자격,L3,제직의류생산,,,ver2.0,,
W,일학습병행자격,L4,편직의류생산,,,ver2.0,,
W,일학습병행자격,L3,가죽·모피생산,,,ver2.0,,
C,과정평가형자격,기사,사출금형산업기사,,,,,
C,과정평가형자격,기사,프레스금형산업기사,,,,,
C,과정평가형자격,기사,기계설계산업기사,,,,,
C,과정평가형자격,기사,자동화설비산업기사,,,,,
C,과정평가형자격,기사,설비보전산업기사,,,,,
C,과정평가형자격,기사,치공구설계산업기사,,,,,
C,과정평가형자격,기사,금속재료산업기사,,,,,
C,과정평가형자격,기사,정밀측정산업기사,,,,,
C,과정평가형자격,기사,위험물산업기사,,,,,
C,과정평가형자격,기사,실내건축산업기사,,,,,
C,과정평가형자격,기사,정보처리산업기사,,,,,
C,과정평가형자격,기사,시각디자인산업기사,,,,,
C,과정평가형자격,기사,공조냉동기계산업기사,,,,,
C,과정평가형자격,기사,귀금속가공산업기사,,,,,
C,과정평가형자격,기사,컬러리스트산업기사,,,,,
C,과정평가형자격,기능사,컴퓨터응용선반기능사,,,,,
C,과정평가형자격,기능사,컴퓨터응용밀링기능사,,,,,
W,일학습병행자격,L5,공연기계장치,,,ver2.0,,
W,일학습병행자격,L4,판금제관,,,ver2.0,,
W,일학습병행자격,L3,사출금형설계,,,ver2.0,,
W,일학습병행자격,L4,여행상품상담,,,ver2.0,,
W,일학습병행자격,L3,커플매니저,,,ver2.0,,
W,일학습병행자격,L5,재무기획관리,,,ver2.0,,
W,일학습병행자격,L5,위험물안전관리,,,ver2.0,,
C,과정평가형자격,기능사,축산기능사,,,,,
W,일학습병행자격,L4,영유아보육,,,ver2.0,,
W,일학습병행자격,L3,텍스타일디자인,,,ver2.0,,
W,일학습병행자격,L3,선박기관,,,ver2.0,,
W,일학습병행자격,L3,주택관리,,,ver2.0,,
W,일학습병행자격,L2,헤어디자인,,,ver2.0,,
W,일학습병행자격,L3,유원시설운영관리,,,ver2.0,,
W,일학습병행자격,L5,헬스케어운동지도,,,ver2.0,,
W,일학습병행자격,L2,구조물해체,,,ver2.0,,
W,일학습병행자격,L3,지게차정비,,,ver2.0,,
W,일학습병행자격,L5,건설관리,,,ver2.0,,
W,일학습병행자격,L3,연삭가공,,,ver2.0,,
W,일학습병행자격,L3,항공기부품제작,,,ver2.0,,
W,일학습병행자격,L5,기계제어설계,,,ver2.0,,
W,일학습병행자격,L2,제강,,,ver2.0,,
W,일학습병행자격,L4,냉간압연,,,ver2.0,,
W,일학습병행자격,L3,바이오화학제품제조,,,ver2.0,,
W,일학습병행자격,L4,패션머천다이징,,,ver2.0,,
W,일학습병행자격,L5,패턴메이킹,,,ver2.0,,
W,일학습병행자격,L3,화학물질분석,,,ver3.0,,
W,일학습병행자격,L3,산업환경기계설비,,,22V2,,
W,일학습병행자격,L5,산업환경기계설비,,,22V2,,
W,일학습병행자격,L3,생산관리,,,22V2,,
W,일학습병행자격,L5,생산관리,,,22V2,,
W,일학습병행자격,L2,선박선체건조,,,22V2,,
W,일학습병행자격,L3,섬유염색가공,,,22V2,,
W,일학습병행자격,L2,세라믹제조,,,22V2,,
W,일학습병행자격,L4,세라믹제조,,,22V2,,
W,일학습병행자격,L2,세무·회계정보관리,,,22V2,,
W,일학습병행자격,L3,세무·회계정보관리,,,22V2,,
W,일학습병행자격,L3,소방공사관리,,,22V2,,
W,일학습병행자격,L2,수동용접,CO2용접,,22V2,,
W,일학습병행자격,L2,수산식품가공,,,22V2,,
W,일학습병행자격,L3,수산식품가공,,,22V2,,
W,일학습병행자격,L2,수중구조물시공및준설,,,22V2,,
W,일학습병행자격,L6,스마트팩토리시스템관리,,,22V2,,
W,일학습병행자격,L3,승강기설치,,,22V2,,
W,일학습병행자격,L3,승강기유지관리,,,22V2,,
W,일학습병행자격,L3,시각디자인,,,22V2,,
W,일학습병행자격,L5,시각디자인,,,22V2,,
W,일학습병행자격,L3,식음료서비스,,,22V2,,
W,일학습병행자격,L4,식품품질관리,,,22V2,,
W,일학습병행자격,L3,신변보호,,,22V2,,
W,일학습병행자격,L3,씨앗생산,,,22V2,,
W,일학습병행자격,L5,씨앗생산,,,22V2,,
W,일학습병행자격,L3,연삭가공,,,22V2,,
W,일학습병행자격,L3,영업,,,22V2,,
W,일학습병행자격,L5,영업,,,22V2,,
W,일학습병행자격,L4,압연,냉간압연,,ver1.0,,
W,일학습병행자격,L3,특수인쇄,그라비어,,ver1.0,,
W,일학습병행자격,L5,판매관리,통신판매,,ver1.0,,
W,일학습병행자격,L3,판매관리,방문판매,,ver1.0,,
W,일학습병행자격,L5,헤어디자이너,,,ver1.0,,
W,일학습병행자격,L5,호텔관리,,,ver1.0,,
W,일학습병행자격,L5,호텔식음료,지배인,,ver1.0,,
W,일학습병행자격,L4,여행상품상담,,,ver1.0,,
W,일학습병행자격,L4,유원시설운영서비스,,,ver1.0,,
W,일학습병행자격,L3,건강운동관리,,,ver1.0,,
W,일학습병행자격,L3,네일미용,,,ver1.0,,
W,일학습병행자격,L3,메이크업아티스트,,,ver1.0,,
W,일학습병행자격,L3,선수스포츠관리,,,ver1.0,,
W,일학습병행자격,L3,스포츠클럽운영관리,,,ver1.0,,
W,일학습병행자격,L3,여가생활지도,,,ver1.0,,
W,일학습병행자격,L3,웨딩이벤트매니저,,,ver1.0,,
W,일학습병행자격,L3,웨딩플래너,,,ver1.0,,
W,일학습병행자격,L3,장례시설관리,,,ver1.0,,
W,일학습병행자격,L3,장례지도,,,ver1.0,,
W,일학습병행자격,L3,커플매니저,,,ver1.0,,
W,일학습병행자격,L3,컨벤션기획,,,ver1.0,,
W,일학습병행자격,L3,피부관리,,,ver1.0,,
W,일학습병행자격,L3,항공객실서비스,,,ver1.0,,
W,일학습병행자격,L2,메이크업아티스트,,,ver1.0,,
W,일학습병행자격,L2,이용,Barber,,ver1.0,,
W,일학습병행자격,L2,헤어디자이너,,,ver1.0,,
W,일학습병행자격,L5,복어조리,,,ver1.0,,
W,일학습병행자격,L5,양식조리,,,ver1.0,,
W,일학습병행자격,L5,일식조리,,,ver1.0,,
W,일학습병행자격,L5,한식조리,,,ver1.0,,
W,일학습병행자격,L3,바텐더,,,ver1.0,,
W,일학습병행자격,L3,복어조리,,,ver1.0,,
W,일학습병행자격,L3,소믈리에,,,ver1.0,,
W,일학습병행자격,L3,식음료서비스,,,ver1.0,,
W,일학습병행자격,L3,양식조리,,,ver1.0,,
W,일학습병행자격,L3,중식조리,,,ver1.0,,
C,과정평가형자격,기능사,기계가공조립기능사,,,,,
C,과정평가형자격,기능사,금형기능사,,,,,
C,과정평가형자격,기능사,정밀측정기능사,,,,,
W,일학습병행자격,L4,정비기지시설물유지보수,,,ver2.0,,
W,일학습병행자격,L4,역시설물유지보수,,,ver2.0,,
W,일학습병행자격,L5,철도정보통신시설물유지보수,,,ver2.0,,
W,일학습병행자격,L4,철도선로시설물유지보수,,,ver2.0,,
W,일학습병행자격,L3,선박항해,,,ver2.0,,
W,일학습병행자격,L5,선박항해,,,ver2.0,,
W,일학습병행자격,L5,선박기관,,,ver2.0,,
W,일학습병행자격,L3,해상교통관제,,,ver2.0,,
W,일학습병행자격,L5,해상교통관제,,,ver2.0,,
W,일학습병행자격,L3,수상레저기구운항,,,ver2.0,,
W,일학습병행자격,L3,검수,,,ver2.0,,
W,일학습병행자격,L5,검정,,,ver2.0,,
W,일학습병행자격,L3,경량항공기레저관광조종,,,ver2.0,,
W,일학습병행자격,L5,재난방재조종,,,ver2.0,,
W,일학습병행자격,L4,항공안전관리,,,ver2.0,,
W,일학습병행자격,L5,항공보안관리,,,ver2.0,,
W,일학습병행자격,L5,영업,,,ver2.0,,
W,일학습병행자격,L4,부동산경·공매,,,ver2.0,,
W,일학습병행자격,L5,주택관리,,,ver2.0,,
W,일학습병행자격,L5,부동산자산관리,,,ver2.0,,
W,일학습병행자격,L3,부동산중개,,,ver2.0,,
W,일학습병행자격,L5,부동산중개,,,ver2.0,,
W,일학습병행자격,L3,감정평가정보,,,ver2.0,,
W,일학습병행자격,L5,감정평가정보,,,ver2.0,,
W,일학습병행자격,L5,매장판매,,,ver2.0,,
W,일학습병행자격,L3,방문판매,,,ver2.0,,
W,일학습병행자격,L5,방문판매,,,ver2.0,,
W,일학습병행자격,L3,e-비지니스,,,ver2.0,,
W,일학습병행자격,L5,e-비지니스,,,ver2.0,,
W,일학습병행자격,L3,기계경비,,,ver2.0,,
W,일학습병행자격,L3,신변보호,,,ver2.0,,
C,과정평가형자격,기능사,정보처리기능사,,,,,
W,일학습병행자격,L3,자동제어기기제작,,,ver2.0,,
W,일학습병행자격,L4,전자기기소프트웨어개발,,,ver2.0,,
W,일학습병행자격,L4,무선통신설계,,,ver2.0,,
W,일학습병행자격,L5,SW개발,,,ver2.0,,
W,일학습병행자격,L6,임베디드SW개발,,,ver2.0,,
W,일학습병행자격,L3,주류제조가공,,,ver2.0,,
W,일학습병행자격,L3,귀금속가공,,,ver2.0,,
W,일학습병행자격,L3,광산환경관리,,,ver2.0,,
W,일학습병행자격,L5,풍력에너지생산기술,,,ver2.0,,
W,일학습병행자격,L2,임산물생산관리,,,ver2.0,,
W,일학습병행자격,L3,염생산관리,,,ver2.0,,
C,과정평가형자격,기사,재료조직평가산업기사,,,,,
C,과정평가형자격,기사,전산회계운용사,,,,1급,
W,일학습병행자격,L3,마케팅·커뮤니케이션,,,20V1,,
W,일학습병행자격,L5,광고·홍보,,,20V1,,
W,일학습병행자격,L5,마케팅전략기획,,,20V1,,
W,일학습병행자격,L5,마케팅통계분석,,,20V1,,
W,일학습병행자격,L3,총무·인사,,,20V1,,
W,일학습병행자격,L5,총무·인사,,,20V1,,
W,일학습병행자격,L5,재무기획관리,,,20V1,,
W,일학습병행자격,L2,세무·회계정보관리,,,20V1,,
W,일학습병행자격,L3,세무·회계정보관리,,,20V1,,
W,일학습병행자격,L4,산업물류,,,20V1,,
W,일학습병행자격,L3,수출입관리,,,20V1,,
W,일학습병행자격,L3,생산관리,,,20V1,,
W,일학습병행자격,L5,생산관리,,,20V1,,
W,일학습병행자격,L3,품질경영,,,20V1,,
W,일학습병행자격,L5,품질경영,,,20V1,,
W,일학습병행자격,L3,금융업무관리,,,20V1,,
W,일학습병행자격,L5,증권금융자산관리,,,20V1,,
W,일학습병행자격,L3,신용카드운영,,,20V1,,
W,일학습병행자격,L5,자산운용,,,20V1,,
W,일학습병행자격,L3,매장판매,,,ver3.0,,
W,일학습병행자격,L3,e-비지니스,,,ver3.0,,
W,일학습병행자격,L2,자동차정비,,,ver3.0,,
W,일학습병행자격,L3,사출금형제작,,,ver3.0,,
W,일학습병행자격,L3,플라스틱사출성형품제조,,,ver3.0,,
W,일학습병행자격,L2,음료제조가공,,,22V2,,
W,일학습병행자격,L3,와이어방전가공,,,22v2,,
W,일학습병행자격,L2,자동제어기기제작,,,22V2,,
W,일학습병행자격,L3,자동제어기기제작,,,22V2,,
W,일학습병행자격,L2,자동차보수도장,,,22V2,,
W,일학습병행자격,L5,자동차시험평가,,,22V2,,
W,일학습병행자격,L2,자동차정비,,,22V2,,
W,일학습병행자격,L3,자동차정비,,,22V2,,
W,일학습병행자격,L3,자동차차체도장,,,22V2,,
W,일학습병행자격,L5,재무기획관리,,,22V2,,
W,일학습병행자격,L5,전기설계,,,22V2,,
W,일학습병행자격,L2,전기시공,,,22V2,,
W,일학습병행자격,L2,전산응용기계설계,,,22V2,,
W,일학습병행자격,L2,전자기기생산,,,22V2,,
W,일학습병행자격,L4,전자기기서비스,,,22V2,,
W,일학습병행자격,L3,전자기기하드웨어개발,,,22V2,,
W,일학습병행자격,L5,전직지원,,,22V2,,
W,일학습병행자격,L2,제빵,,,22V2,,
W,일학습병행자격,L5,증권금융자산관리,,,22V2,,
W,일학습병행자격,L3,지게차정비,,,22V2,,
W,일학습병행자격,L5,직업상담,,,22V2,,
W,일학습병행자격,L2,철근콘크리트·가설시공,,,22V2,,
W,일학습병행자격,L2,축산식품가공,,,22V2,,
W,일학습병행자격,L2,측량·지리정보개발,,,22V2,,
W,일학습병행자격,L5,측량·지리정보개발,,,22V2,,
W,일학습병행자격,L5,토목설계,,,22V2,,
W,일학습병행자격,L5,건축설계,,,ver1.0,,
W,일학습병행자격,L5,건축설비,,,ver1.0,,
W,일학습병행자격,L5,건축시공관리,,,ver1.0,,
W,일학습병행자격,L5,교통계획설계,,,ver1.0,,
W,일학습병행자격,L5,도시계획,,,ver1.0,,
W,일학습병행자격,L5,산업환경전기·계측제어설비,,,ver1.0,,
W,일학습병행자격,L5,측량·지리정보개발,,,ver1.0,,
W,일학습병행자격,L5,토목설계,,,ver1.0,,
W,일학습병행자격,L5,토목시공관리,,,ver1.0,,
W,일학습병행자격,L5,해양생태분석,,,ver1.0,,
W,일학습병행자격,L4,수동용접,가스메탈아크,,ver1.0,,
W,일학습병행자격,L3,특수인쇄,플렉소그래피,,ver1.0,,
W,일학습병행자격,L2,단조압출인발,단조,,ver1.0,,
W,일학습병행자격,L2,수동용접,가스메탈아크,,ver1.0,,
W,일학습병행자격,L2,자동용접,로봇용접,,ver1.0,,
W,일학습병행자격,L2,수동용접,가스텅스텐아크,,ver1.0,,
W,일학습병행자격,L4,자동용접,로봇용접,,ver1.0,,
W,일학습병행자격,L3,판매관리,통신판매,,ver1.0,,
W,일학습병행자격,L2,전기기기제작,,,ver1.0,,
W,일학습병행자격,L2,압연,냉간압연,,ver1.0,,
W,일학습병행자격,L3,자재관리,,,ver1.0,,
W,일학습병행자격,L3,신용카드운영,,,ver1.0,,
W,일학습병행자격,L5,공연음향,,,ver1.0,,
W,일학습병행자격,L5,문화예술경영,,,ver1.0,,
W,일학습병행자격,L4,만화제작,,,ver1.0,,
W,일학습병행자격,L3,서비스·경험디자인,,,ver1.0,,
W,일학습병행자격,L4,항공안전관리,,,ver1.0,,
W,일학습병행자격,L4,카지노기획개발,,,ver1.0,,
W,일학습병행자격,L3,헤어디자이너,,,ver1.0,,
W,일학습병행자격,L3,일식조리,,,ver1.0,,
W,일학습병행자격,L3,건축구조설계,,,ver1.0,,
W,일학습병행자격,L3,축산식품저장·유통,,,ver1.0,,
W,일학습병행자격,L3,출판에디터,,,ver1.0,,
W,일학습병행자격,L3,산업보건관리,,,ver1.0,,
W,일학습병행자격,L5,식품육종,,,ver1.0,,
W,일학습병행자격,L2,세탁,,,ver2.0,,
W,일학습병행자격,L2,수선,,,ver2.0,,
W,일학습병행자격,L2,네일미용,,,ver2.0,,
W,일학습병행자격,L3,네일미용,,,ver2.0,,
W,일학습병행자격,L5,네일미용,,,ver2.0,,
W,일학습병행자격,L2,피부관리,,,ver2.0,,
W,일학습병행자격,L3,피부관리,,,ver2.0,,
W,일학습병행자격,L3,헤어디자인,,,ver2.0,,
W,일학습병행자격,L5,뷰티디자인전문,,,ver2.0,,
W,일학습병행자격,L3,사출금형제작,,,ver1.0,,
W,일학습병행자격,L3,생산기계설치·정비,,,ver1.0,,
W,일학습병행자격,L3,선박시운전정비,,,ver1.0,,
W,일학습병행자격,L3,선박의장설계,,,ver1.0,,
C,과정평가형자격,기능사,전산응용기계제도기능사,,,,,
C,과정평가형자격,기능사,특수용접기능사,,,,,
C,과정평가형자격,기능사,용접기능사,,,,,
C,과정평가형자격,기능사,공유압기능사,,,,,
W,일학습병행자격,L3,패션소품생산,,,ver2.0,,
W,일학습병행자격,L3,한복생산,,,ver2.0,,
W,일학습병행자격,L4,패션제품유통,,,ver2.0,,
W,일학습병행자격,L5,패션제품유통,,,ver2.0,,
W,일학습병행자격,L2,신발제조,,,ver2.0,,
W,일학습병행자격,L5,송배전설비시공,,,ver2.0,,
W,일학습병행자격,L5,전력계통설계,,,ver2.0,,
W,일학습병행자격,L5,전기감리,,,ver2.0,,
W,일학습병행자격,L5,전기기기설계,,,ver2.0,,
W,일학습병행자격,L3,전기기기제작,,,ver2.0,,
W,일학습병행자격,L2,전기기기제작,,,ver2.0,,
W,일학습병행자격,L3,전기설계,,,ver2.0,,
W,일학습병행자격,L5,전기설계,,,ver2.0,,
W,일학습병행자격,L3,전기시공,,,ver2.0,,
W,일학습병행자격,L2,전기시공,,,ver2.0,,
W,일학습병행자격,L5,전기설비시공,,,ver2.0,,
W,일학습병행자격,L2,자동제어기기제작,,,ver2.0,,
W,일학습병행자격,L5,전력계통감리,,,ver2.0,,
W,일학습병행자격,L3,플라스틱사출성형품제조,,,ver2.0,,
W,일학습병행자격,L2,비철금속건식제련,,,ver3.0,,
W,일학습병행자격,L2,수동용접,CO2용접,,ver3.0,,
W,일학습병행자격,L4,수동용접,가스텅스텐아크용접,,ver3.0,,
W,일학습병행자격,L2,세라믹제조,,,ver3.0,,
W,일학습병행자격,L2,탄소제품제조,,,ver3.0,,
W,일학습병행자격,L3,기초석유화학제품제조,,,ver3.0,,
W,일학습병행자격,L3,섬유염색가공,,,ver3.0,,
W,일학습병행자격,L3,보험영업·계약관리,,,20V1,,
W,일학습병행자격,L5,보험영업·계약관리,,,20V1,,
W,일학습병행자격,L5,인보험계약심사,언더라이팅,,20V1,,
W,일학습병행자격,L3,손해사정,,,20V1,,
W,일학습병행자격,L5,신체손해사정,,,20V1,,
W,일학습병행자격,L5,평생교육프로그램개발운영,,,20V1,,
W,일학습병행자격,L5,기업교육,,,20V1,,
W,일학습병행자격,L5,지식재산사무,,,20V1,,
W,일학습병행자격,L3,소방공사관리,,,20V1,,
W,일학습병행자격,L5,의료기관의료기기안전관리,,,20V1,,
W,일학습병행자격,L2,요양보호,,,20V1,,
W,일학습병행자격,L4,의료기관행정관리,,,20V1,,
W,일학습병행자격,L3,의료코디네이터,,,20V1,,
W,일학습병행자격,L5,사회복지정책,,,20V1,,
W,일학습병행자격,L3,사회복지서비스,,,20V1,,
W,일학습병행자격,L5,사회복지서비스,,,20V1,,
W,일학습병행자격,L5,직업상담,,,20V1,,
W,일학습병행자격,L5,전직지원,,,20V1,,
W,일학습병행자격,L4,청소년활동,,,20V1,,
W,일학습병행자격,L5,문화예술경영,,,20V1,,
W,일학습병행자격,L5,사진촬영,,,20V1,,
W,일학습병행자격,L3,공연음향,,,20V1,,
W,일학습병행자격,L3,시각디자인,,,20V1,,
W,일학습병행자격,L5,시각디자인,,,20V1,,
W,일학습병행자격,L3,제품디자인,,,20V1,,
W,일학습병행자격,L5,제품디자인,,,20V1,,
W,일학습병행자격,L5,피부관리,,,ver2.0,,
W,일학습병행자격,L2,패션제품유통,,,ver2.0,,
W,일학습병행자격,L3,도료제조,,,ver2.0,,
W,일학습병행자격,L5,합섬원사생산,,,ver2.0,,
W,일학습병행자격,L3,섬유염색가공,,,ver2.0,,
W,일학습병행자격,L3,기계장치조립,,,ver2.0,,
W,일학습병행자격,L2,수동용접,CO2용접,,ver2.0,,
W,일학습병행자격,L5,공연하우스매니징,,,ver2.0,,
W,일학습병행자격,L5,토목시공관리,,,22V2,,
W,일학습병행자격,L3,특수인쇄,,,22V2,,
W,일학습병행자격,L4,패션머천다이징,,,22V2,,
W,일학습병행자격,L3,패션소품생산,,,22V2,,
W,일학습병행자격,L2,패션제품유통,,,22V2,,
W,일학습병행자격,L4,패션제품유통,,,22V2,,
W,일학습병행자격,L5,폐자원에너지생산기술,,,22V2,,
W,일학습병행자격,L3,품질경영,,,22V2,,
W,일학습병행자격,L3,프레스금형제작,,,22V2,,
W,일학습병행자격,L4,프리프레스,,,22V2,,
W,일학습병행자격,L3,한우사육,,,22V2,,
W,일학습병행자격,L3,항공기부품제작,,,22V2,,
W,일학습병행자격,L3,헤어디자인,,,22V2,,
W,일학습병행자격,L5,환경디자인,,,22V2,,
W,일학습병행자격,L4,환경시설관리,,,22V2,,
W,일학습병행자격,L5,환경영향평가,,,22V2,,
T,국가기술자격,기사,조선선체기사,,,,,
T,국가기술자격,기사,조선의장기사,,,,,
T,국가기술자격,기능장,한복기능장,,,,,
T,국가기술자격,기사,공간정보융합산업기사,,,,,
W,일학습병행자격,L3,말사육,,,ver1.0,,
W,일학습병행자격,L2,목재가공,,,ver1.0,,
W,일학습병행자격,L3,해양플랜트설치·운용관리,,,ver1.0,,
W,일학습병행자격,L2,철근콘크리트·가설시공,,,ver1.0,,
W,일학습병행자격,L4,기계구조해석설계,,,ver1.0,,
W,일학습병행자격,L3,기계요소설계,,,ver1.0,,
W,일학습병행자격,L3,항공기기체정비,,,ver1.0,,
W,일학습병행자격,L4,단조압출인발,압출인발,,ver1.0,,
W,일학습병행자격,L2,금속재료설계,,,ver1.0,,
W,일학습병행자격,L5,석유화학제품제조,기능성고분자,,ver1.0,,
W,일학습병행자격,L5,석유화학제품제조,합성수지,,ver1.0,,
W,일학습병행자격,L5,정밀화학제품제조,도료,,ver1.0,,
W,일학습병행자격,L5,정밀화학제품제조,화장품,,ver1.0,,
W,일학습병행자격,L5,플라스틱제품제조,,,ver1.0,,
W,일학습병행자격,L3,석유화학제품제조,고분자복합재료,,ver1.0,,
